set_bonus_buff,set_name,quality,armor_group,localized_name,localized_description,localized_tooltip,effects_from_xml
buffRogueSetBonus,Rogue,6,groupRogue,,Rogues have a natural instinct for locating loot that others might overlook.\nFind {cvar(.armorRogueFSBDisplay01:0)}% more dukes and cash in loot.\nSneaking is {cvar(.armorRogueFSBDisplay02:0)}% better.\nDecreases lockpicking time by {cvar(.armorRogueFSBDisplay03:0)}% and break chance by {cvar(.armorRogueFSBDisplay04:0)}%.,,"passive_effect(name=LootQuantity, operation=perc_add, value=.5, tags=dukes) | passive_effect(name=LockPickTime, operation=perc_add, value=-.4) | passive_effect(name=LockPickBreakChance, operation=perc_add, value=-1) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=50) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay01, operation=set, value=50) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=40) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay02, operation=set, value=40) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=40) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay03, operation=set, value=40) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=100) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorRogueFSBDisplay04, operation=set, value=100) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorRogueFSBDisplay01,.armorRogueFSBDisplay02,.armorRogueFSBDisplay03,.armorRogueFSBDisplay04)"
buffScavengerSetBonus,Scavenger,1,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=LootStage, operation=perc_add, value=.03) | passive_effect(name=CarryCapacity, operation=base_add, value=2) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=3) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=3) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=2) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=2) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=5) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=5) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorScavengerFSBDisplay01,.armorScavengerFSBDisplay02,.armorScavengerFSBDisplay03)"
buffScavengerSetBonus,Scavenger,1,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=HarvestCount, operation=base_add, value=1, tags=salvageHarvest,allHarvest)"
buffScavengerSetBonus,Scavenger,2,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=LootStage, operation=perc_add, value=.06) | passive_effect(name=CarryCapacity, operation=base_add, value=4) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=6) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=6) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=4) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=4) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=10) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorScavengerFSBDisplay01,.armorScavengerFSBDisplay02,.armorScavengerFSBDisplay03)"
buffScavengerSetBonus,Scavenger,2,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=HarvestCount, operation=base_add, value=1, tags=salvageHarvest,allHarvest)"
buffScavengerSetBonus,Scavenger,3,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=LootStage, operation=perc_add, value=.09) | passive_effect(name=CarryCapacity, operation=base_add, value=6) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=9) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=9) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=6) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=6) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=15) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorScavengerFSBDisplay01,.armorScavengerFSBDisplay02,.armorScavengerFSBDisplay03)"
buffScavengerSetBonus,Scavenger,3,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=HarvestCount, operation=base_add, value=1, tags=salvageHarvest,allHarvest)"
buffScavengerSetBonus,Scavenger,4,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=LootStage, operation=perc_add, value=.14) | passive_effect(name=CarryCapacity, operation=base_add, value=8) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=14) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=14) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=8) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=8) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=25) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=25) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorScavengerFSBDisplay01,.armorScavengerFSBDisplay02,.armorScavengerFSBDisplay03)"
buffScavengerSetBonus,Scavenger,4,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=HarvestCount, operation=base_add, value=1, tags=salvageHarvest,allHarvest)"
buffScavengerSetBonus,Scavenger,5,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=LootStage, operation=perc_add, value=.2) | passive_effect(name=CarryCapacity, operation=base_add, value=10) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=20) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=20) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=10) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=10) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=35) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=35) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorScavengerFSBDisplay01,.armorScavengerFSBDisplay02,.armorScavengerFSBDisplay03)"
buffScavengerSetBonus,Scavenger,5,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=HarvestCount, operation=base_add, value=1, tags=salvageHarvest,allHarvest)"
buffScavengerSetBonus,Scavenger,6,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=LootStage, operation=perc_add, value=.3) | passive_effect(name=CarryCapacity, operation=base_add, value=15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=30) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay01, operation=set, value=30) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=15) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay02, operation=set, value=15) | triggered_effect(trigger=onSelfBuffStart, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=50) | triggered_effect(trigger=onSelfBuffUpdate, action=ModifyCVar, cvar=.armorScavengerFSBDisplay03, operation=set, value=50) | triggered_effect(trigger=onSelfBuffRemove, action=RemoveCVar, cvar=.armorScavengerFSBDisplay01,.armorScavengerFSBDisplay02,.armorScavengerFSBDisplay03)"
buffScavengerSetBonus,Scavenger,6,groupScavenger,,Scavengers have a keen eye at uncovering valuable treasures that might elude others.\nFind {cvar(.armorScavengerFSBDisplay01:0)}% better quality loot.\nCarry capacity increased by {cvar(.armorScavengerFSBDisplay02:0)}.\nSalvage {cvar(.armorScavengerFSBDisplay03:0)}% more resources.,,"passive_effect(name=HarvestCount, operation=base_add, value=1, tags=salvageHarvest,allHarvest)"
